#武将ID	名称	头像	兵种	等级	星级	品质	分类（其中type=1为近战，type=2为远程，type=3为谋士）	武将模型（无用）	物理攻击	物理防御	法术攻击	法术防御	生命	技能ID	初始怒气	怒气值上限	武将怒气增长方式（1=攻击增加怒气，2=被攻击增加怒气，3=攻击和被攻击都增加怒气）	每次怒气增加点数	战斗力	待机动画文件	攻击动画(无用)	被攻击动画	普通攻击	技能攻击
id	name	icon	race	level	star	color	type	model	phyatk	phydef	mgcatk	mgcdef	hp	skillid	initanger	angerpiont	angerincrease	angeraddnum	power	idleanimation	attackanimation	attackedanimation	commonattack	skillattack
24051009	袁绍	imghead118.png	6	35	4	4	2	0	3836	384	0	192	13860	14010023	4	5	1	1	5798	sunjian01_;9	0	sunjian01ss_;9	29020014	29011023
24051010	孙乾	imghead066.png	6	45	3	4	2	0	5573	557	0	279	24497	14020061	2	2	2	1	8858	sunce01_;9	0	sunce01ss_;9	29020013	29011016
24051011	简雍	imghead509.png	6	45	3	4	2	0	5573	557	0	279	24497	14020051	2	2	1	1	8858	sunjian01_;9	0	sunjian01ss_;9	29020014	29011019
24051012	张飞	imghead043.png	2	45	5	4	1	0	3930	707	0	749	30416	14010011	3	5	2	1	8427	zhangfei01_;13	0	zhangfei01ss_;9	29020018	29011011
24051013	糜竺	imghead504.png	8	55	3	4	3	0	0	446	6378	976	36346	14020081	2	2	1	1	11434	wanglang01_;9	0	wanglang01ss_;9	29020012	29010007
24051014	糜芳	imghead038.png	5	55	3	4	2	0	7887	789	0	394	41178	14010048	2	2	1	1	13187	xiahoudun01_;9	0	xiahoudun01ss_;9	29020015	29011037
24051015	赵云	imghead011.png	3	55	5	4	1	0	6011	1082	0	1107	50736	14010003	4	4	2	1	13273	zhaoyun01_;9	0	zhaoyun01ss_;9	29020019	29010006
24051016	黄盖	imghead005.png	1	65	3	4	1	0	8417	1515	0	1518	77533	14020069	2	2	1	1	19203	xuchu01_;9	0	xuchu01ss_;9	29020017	29011030
24051017	鲁肃	imghead021.png	5	65	3	4	2	0	10319	1032	0	516	63332	14020040	3	3	2	1	18200	guojia01_;9	0	guojia01ss_;9	29020006	29011039
24051018	周瑜	imghead003.png	1	65	5	4	1	0	8417	1515	0	1518	77533	14010008	2	2	1	1	19203	zhouyu01_;9	0	zhouyu01ss_;9	29020021	29010005
24051019	贾诩	imghead051.png	7	75	4	4	3	0	0	804	11492	1669	86984	14010039	0	2	3	1	22663	guojia01_;9	0	guojia01ss_;9	29020006	29011039
24051020	徐晃	imghead012.png	6	75	3	4	2	0	13898	1390	0	695	97809	14020001	3	3	1	1	25763	sunce01_;9	0	sunce01ss_;9	29020013	29011016
24051021	张辽	imghead038.png	6	75	4	4	2	0	13898	1390	0	695	97809	14010026	3	3	1	1	25763	sunce01_;9	0	sunce01ss_;9	29020013	29011026
24051022	曹操	imghead004.png	3	75	5	4	1	0	12033	2166	0	2209	119022	14010004	2	4	1	1	28310	caocao01_;9	0	caocao01ss_;9	29020001	29010002
24051023	刘封	imghead059.png	2	50	3	4	1	0	4744	854	0	870	38638	14020000	3	3	1	1	10331	liubei01_;9	0	liubei01ss_;9	29020008	29011041
24051024	张松	imghead510.png	8	50	3	4	3	0	0	363	5185	805	27491	14020091	2	2	1	1	9102	guojia01_;9	0	guojia01ss_;9	29020006	29010001
24051025	庞统	imghead005.png	9	50	4	4	3	0	0	363	5185	805	27491	14010025	0	3	1	1	9102	niulang01_;9	0	niulang01ss_;9	29020011	29011025
24051026	法正	imghead143.png	8	60	3	4	3	0	0	523	7474	1120	46110	14010043	2	3	1	1	13728	guojia01_;9	0	guojia01ss_;9	29020006	29011043
24051027	魏延	imghead025.png	2	60	5	4	1	0	7248	1305	0	1325	64017	14010015	2	2	2	1	16279	chuibu01_;11	0	chuibu01ss_;11	29020024	29011035
24051028	黄忠	imghead016.png	4	60	5	4	2	0	9183	918	0	459	52129	14010010	3	3	1	1	15772	huangzhong01_;9	0	huangzhong01ss_;9	29020007	29011010
24051029	马岱	imghead141.png	3	70	3	4	1	0	9559	1721	0	1697	92140	14010047	1	2	1	1	22191	daoqi01_;9	0	daoqi01ss_;9	29020025	29011047
24051030	马腾	imghead072.png	2	70	3	4	1	0	9559	1721	0	1697	92140	14020014	3	3	1	1	22191	xuchu01_;9	0	xuchu01ss_;9	29020017	29011015
24051031	马超	imghead044.png	3	70	5	4	1	0	9559	1721	0	1697	92140	14010012	2	4	2	1	22191	maochao01_;9	0	maochao01ss_;9	29020010	29010010
24051032	周仓	imghead506.png	1	80	3	4	1	0	14454	2602	0	2694	148123	14020002	2	2	1	1	34562	chuibu01_;11	0	chuibu01ss_;11	29020024	29011035
24051033	关平	imghead102.png	6	80	3	4	2	0	16243	1624	0	812	122048	14020038	3	3	3	1	30883	fuqi01_;11	0	fuqi01ss_;11	29020026	29011046
24051034	关银屏	imghead515.png	7	80	3	4	3	0	0	944	13489	1978	108693	14010007	3	3	1	1	27280	xiaoqiao01_;9	0	xiaoqiao01ss_;9	29020016	29011007
24051035	关羽	imghead042.png	3	80	5	4	1	0	14454	2602	0	2694	148123	14010001	3	3	1	1	34562	guanyu01_;9	0	guanyu01ss_;10	29020005	29011001
24051036	王朗	imghead008.png	7	90	3	4	3	0	0	1215	17355	2652	136345	14020011	2	2	1	1	34856	wanglang01_;9	0	wanglang01ss_;9	29020012	29010007
24051037	黄月英	imghead514.png	10	90	5	4	3	0	0	1215	17355	2652	136345	14010020	1	3	1	1	34856	zhinv01_;9	0	zhinv01ss_;9	29020020	29011020
24051038	姜维	imghead014.png	8	90	5	4	3	0	0	1215	17355	2652	136345	14010009	3	3	1	1	34856	bimou01_;11	0	bimou01ss_;11	29020023	29040013
24051039	诸葛亮	imghead001.png	8	90	5	4	3	0	0	1215	17355	2652	136345	14010002	1	3	1	1	34856	zhugeliang01_;9	0	zhugeliang01ss_;11	29020022	29010003
#																								
24060000	吕布	imghead041.png	3	1	5	4	1	0	269	48	0	194	1379	14010000	4	4	1	1	648	lvbu01_;9	0	lvbu01ss_;9	29020009	29010004
24060001	关羽	imghead042.png	3	1	5	4	1	0	269	48	0	194	1379	14010001	2	3	1	1	648	guanyu01_;9	1	guanyu01ss_;10	29020005	29011001
24060002	诸葛亮	imghead001.png	8	1	5	4	3	0	0	18	253	239	873	14010002	1	3	1	1	597	zhugeliang01_;9	2	zhugeliang01ss_;11	29020022	29010003
24060003	赵云	imghead011.png	3	1	5	4	1	0	269	48	0	194	1379	14010003	4	4	2	1	648	zhaoyun01_;9	3	zhaoyun01ss_;9	29020019	29010006
24060004	曹操	imghead004.png	3	1	5	4	1	0	269	48	0	194	1379	14010004	2	4	1	1	648	caocao01_;9	4	caocao01ss_;9	29020001	29010002
24060005	司马懿	imghead008.png	7	1	5	4	3	0	0	18	253	239	873	14010005	1	3	1	1	597	wanglang01_;9	5	wanglang01ss_;9	29020012	29010007
24060006	夏侯惇	imghead020.png	5	1	5	4	2	0	395	39	0	20	1121	14010006	1	3	3	1	566	xiahoudun01_;9	6	xiahoudun01ss_;9	29020015	29011006
24060007	小乔	imghead511.png	7	1	5	4	3	0	0	18	253	239	873	14010007	4	4	3	1	597	xiaoqiao01_;9	7	xiaoqiao01ss_;9	29020016	29011007
24060008	周瑜	imghead003.png	1	1	5	4	1	0	269	48	0	194	1379	14010008	2	2	1	1	648	zhouyu01_;9	8	zhouyu01ss_;9	29020021	29010005
24060009	姜维	imghead014.png	8	1	5	4	3	0	0	18	253	239	873	14010009	3	3	1	1	597	bimou01_;11	9	bimou01ss_;11	29020023	29040013
24060010	黄忠	imghead016.png	4	1	5	4	2	0	395	39	0	20	1121	14010010	3	3	1	1	566	huangzhong01_;9	10	huangzhong01ss_;9	29020007	29011010
24060011	张飞	imghead043.png	2	1	5	4	1	0	269	48	0	194	1379	14010011	3	5	2	1	648	zhangfei01_;13	11	zhangfei01ss_;9	29020018	29011011
24060012	马超	imghead044.png	3	1	5	4	1	0	269	48	0	194	1379	14010012	2	4	2	1	648	maochao01_;9	12	maochao01ss_;9	29020010	29010010
24060013	孙权	imghead503.png	2	1	5	4	1	0	269	48	0	194	1379	14010013	2	4	2	1	648	liubei01_;9	13	liubei01ss_;9	29020008	29011041
24060014	郭嘉	imghead010.png	7	1	5	4	3	0	0	18	253	239	873	14010014	1	3	1	1	597	guojia01_;9	14	guojia01ss_;9	29020006	29010001
24060015	魏延	imghead025.png	2	1	5	4	1	0	269	48	0	194	1379	14010015	2	2	2	1	648	chuibu01_;11	15	chuibu01ss_;11	29020024	29011035
24060016	孙策	imghead031.png	6	1	5	4	2	0	395	39	0	20	1121	14010016	1	2	2	1	566	sunce01_;9	16	sunce01ss_;9	29020013	29011016
24060017	刘备	imghead045.png	2	1	5	4	1	0	269	48	0	194	1379	14010017	2	3	1	1	648	liubei01_;9	17	liubei01ss_;9	29020008	29011017
24060018	大乔	imghead513.png	8	1	5	4	3	0	0	18	253	239	873	14010018	0	2	3	1	597	daqiao01_;13	18	daqiao01ss_;9	29020002	29010008
24060019	孙坚	imghead033.png	6	1	5	4	2	0	395	39	0	20	1121	14010019	1	3	1	1	566	sunjian01_;9	19	sunjian01ss_;9	29020014	29011019
24060020	黄月英	imghead514.png	10	1	5	4	3	0	0	18	253	239	873	14010020	1	3	1	1	597	zhinv01_;9	20	zhinv01ss_;9	29020020	29011020
24060021	吕蒙	imghead021.png	6	1	5	4	2	0	395	39	0	20	1121	14010021	2	2	1	1	566	sunjian01_;9	21	sunjian01ss_;9	29020014	29011021
24060022	太史慈	imghead035.png	2	1	4	4	1	0	269	48	0	194	1379	14010022	0	2	1	1	648	liubei01_;9	22	liubei01ss_;9	29020008	29011022
24060023	袁绍	imghead118.png	6	1	4	4	2	0	395	39	0	20	1121	14010023	4	5	1	1	566	sunjian01_;9	23	sunjian01ss_;9	29020014	29011023
24060024	张角	imghead017.png	8	1	4	4	3	0	0	18	253	239	873	14010024	1	1	3	1	597	wanglang01_;9	24	wanglang01ss_;9	29020012	29011024
24060025	庞统	imghead005.png	9	1	4	4	3	0	0	18	253	239	873	14010025	0	3	1	1	597	niulang01_;9	25	niulang01ss_;9	29020011	29011025
24060026	张辽	imghead038.png	6	1	4	4	2	0	395	39	0	20	1121	14010026	3	3	1	1	566	sunce01_;9	26	sunce01ss_;9	29020013	29011026
24060027	甘宁	imghead060.png	6	1	4	4	2	0	395	39	0	20	1121	14010027	0	3	3	1	566	sunjian01_;9	27	sunjian01ss_;9	29020014	29011027
24060028	陆逊	imghead505.png	7	1	4	4	3	0	0	18	253	239	873	14010028	1	1	3	1	597	bimou01_;11	28	bimou01ss_;11	29020023	29011028
24060029	颜良	imghead124.png	1	1	4	4	1	0	269	48	0	194	1379	14010029	2	4	2	1	648	chuibu01_;11	29	chuibu01ss_;11	29020024	29011029
24060030	文丑	imghead132.png	2	1	4	4	1	0	269	48	0	194	1379	14010030	2	5	3	1	648	xuchu01_;9	30	xuchu01ss_;9	29020017	29011030
24060031	庞德	imghead114.png	3	1	4	4	1	0	269	48	0	194	1379	14010031	2	4	2	1	648	fuqi01_;11	31	fuqi01ss_;11	29020026	29011031
24060032	辛宪英	imghead515.png	10	1	4	4	3	0	0	18	253	239	873	14010032	3	5	3	1	597	xiaoqiao01_;9	32	xiaoqiao01ss_;9	29020016	29011032
24060033	蔡文姬	imghead512.png	7	1	4	4	3	0	0	18	253	239	873	14010033	0	1	1	1	597	daqiao01_;13	33	daqiao01ss_;9	29020002	29010008
24060034	徐庶	imghead029.png	7	1	4	4	3	0	0	18	253	239	873	14010034	2	3	1	1	597	bimou01_;11	34	bimou01ss_;11	29020023	29011034
24060035	许褚	imghead012.png	1	1	4	4	1	0	269	48	0	194	1379	14010035	1	4	3	1	648	xuchu01_;9	35	xuchu01ss_;9	29020017	29011015
24060036	张郃	imghead066.png	3	1	4	4	1	0	269	48	0	194	1379	14010036	3	4	1	1	648	daoqi01_;9	36	daoqi01ss_;9	29020025	29011036
24060037	夏侯渊	imghead071.png	5	1	4	4	2	0	395	39	0	20	1121	14010037	2	5	3	1	566	xiahoudun01_;9	37	xiahoudun01ss_;9	29020015	29011037
24060038	祝融	imghead516.png	8	1	4	4	3	0	0	18	253	239	873	14010038	3	3	1	1	597	diaocan01_;9	38	diaocan01ss_;9	29020016	29011038
24060039	贾诩	imghead051.png	7	1	4	4	3	0	0	18	253	239	873	14010039	0	2	3	1	597	guojia01_;9	39	guojia01ss_;9	29020006	29011039
24060040	周泰	imghead055.png	3	1	4	4	1	0	269	48	0	194	1379	14010040	2	2	3	1	648	daoqi01_;9	40	daoqi01ss_;9	29020025	29011040
24060041	典韦	imghead015.png	1	1	4	4	1	0	269	48	0	194	1379	14010041	4	5	1	1	648	dianwei01_;9	41	dianwei01ss_;9	29020003	29010009
24060042	孟获	imghead142.png	6	1	3	4	2	0	395	39	0	20	1121	14010042	0	2	1	1	566	sunce01_;9	42	sunce01ss_;9	29020013	29011042
24060043	法正	imghead143.png	8	1	3	4	3	0	0	18	253	239	873	14010043	2	3	1	1	597	guojia01_;9	43	guojia01ss_;9	29020006	29011043
24060044	荀彧	imghead144.png	8	1	3	4	3	0	0	18	253	239	873	14010044	0	2	1	1	597	bimou01_;11	44	bimou01ss_;11	29020023	29011044
24060045	张昭	imghead136.png	7	1	3	4	3	0	0	18	253	239	873	14010045	3	3	1	1	597	wanglang01_;9	45	wanglang01ss_;9	29020012	29011045
24060046	文鸯	imghead138.png	3	1	3	4	1	0	269	48	0	194	1379	14010046	2	3	2	1	648	fuqi01_;11	46	fuqi01ss_;11	29020026	29011046
24060047	马岱	imghead141.png	3	1	3	4	1	0	269	48	0	194	1379	14010047	1	2	1	1	648	daoqi01_;9	47	daoqi01ss_;9	29020025	29011047
24060048	潘凤	imghead104.png	5	1	3	4	2	0	395	39	0	20	1121	14010048	0	2	1	1	566	xiahoudun01_;9	48	xiahoudun01ss_;9	29020015	29011048
24060049	曹仁	imghead509.png	3	1	3	4	1	0	269	48	0	194	1379	14010049	1	2	2	1	648	chuibu01_;11	49	chuibu01ss_;11	29020024	29011049
#															1	2	1							
24070000	迟钝山贼	imghead012.png	1	5	3	1	1	0	311	56	0	202	1690	14020086	1	2	2	1	738	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24070001	烧火山贼	imghead012.png	7	5	3	1	3	0	0	21	300	242	1093	14020090	1	3	1	1	672	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24070002	菊花杀手	imghead012.png	3	12	3	1	1	0	498	90	0	273	2892	14020067	1	3	1	1	1150	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24070003	血帆流寇	imghead012.png	5	12	3	1	2	0	761	76	0	38	2327	14020022	1	3	2	1	1107	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24070004	酗酒水手	imghead012.png	8	12	3	1	3	0	0	35	504	314	1922	14020016	1	3	1	1	1045	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24070005	金牌杀手	imghead012.png	3	16	3	1	1	0	771	139	0	388	4624	14020078	1	3	1	1	1760	qibing01_;11	0	qibing01ss_;13	29030006	29040106
24070006	打更土匪	imghead012.png	8	16	3	1	3	0	0	56	802	437	3110	14020057	1	3	1	1	1606	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040103
24070007	杀人庸医	imghead012.png	10	16	3	1	3	0	0	56	802	437	3110	14020048	1	2	1	1	1606	moushi01_;11	0	moushi01ss_;11	29030005	29040105
24070008	中年屠夫	imghead012.png	2	19	3	1	1	0	982	177	0	469	6087	14020015	1	3	2	1	2236	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24070009	狂野弩手	imghead012.png	4	19	3	1	2	0	1537	154	0	77	4872	14020059	1	3	1	1	2255	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040104
24070010	迟钝弓手	imghead012.png	5	19	3	1	2	0	1537	154	0	77	4872	14020076	1	3	1	1	2255	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040104
24070011	山寨伙夫	imghead012.png	7	19	3	1	3	0	0	73	1041	521	4124	14020043	1	3	1	1	2047	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24070012	壮年屠夫	imghead012.png	2	20	3	1	1	0	1053	190	0	495	6606	14020066	1	2	1	1	2398	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24070013	沙漠弓骑	imghead012.png	6	20	3	1	2	0	1654	165	0	83	5284	14020000	1	3	1	1	2430	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24070014	土匪头目	imghead129.png	8	20	3	4	3	0	0	79	1349	548	8969	14020072	1	3	1	1	2872	wanglang01_;9	0	wanglang01ss_;9	29020012	29010007
24070015	伪装毒医	imghead012.png	10	20	3	1	3	0	0	79	1124	548	4484	14020046	1	2	2	1	2199	moushi01_;11	0	moushi01ss_;11	29030005	29040105
24070016	持盾鬼子	imghead012.png	1	23	3	1	1	0	1224	220	0	518	7866	14020082	1	2	1	1	2748	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24070017	隐匿杀手	imghead012.png	3	23	3	1	1	0	1224	220	0	518	7866	14020061	1	2	2	1	2748	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24070018	强力弓手	imghead012.png	5	23	3	1	2	0	1944	194	0	97	6279	14020003	1	2	1	1	2862	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24070019	雷霆军师	imghead012.png	8	23	3	1	3	0	0	93	1335	568	5374	14020019	1	3	1	1	2533	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24070020	大刀鬼子	imghead012.png	1	24	3	1	1	0	1283	231	0	525	8307	14020028	1	3	1	1	2869	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24070021	长枪山贼	imghead012.png	2	24	3	1	1	0	1283	231	0	525	8307	14020023	1	3	1	1	2869	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24070022	弓手头领	imghead082.png	5	24	3	4	2	0	2453	204	0	102	13254	14020028	1	3	1	1	4084	xiahoudun01_;9	0	xiahoudun01ss_;9	29020015	29011006
24070023	潜水流寇	imghead012.png	8	24	3	1	3	0	0	99	1409	574	5686	14020075	1	2	1	1	2650	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24070024	长枪山贼	imghead012.png	2	26	3	1	1	0	1400	252	0	540	9221	14020057	1	3	1	1	3114	bubing01_;11	0	bubing01ss_;13	29030001	29040101
24070025	骑兵山贼	imghead012.png	3	26	3	1	1	0	1400	252	0	540	9221	14020079	1	3	1	1	3114	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24070026	疯狂弩手	imghead012.png	4	26	3	1	2	0	2248	225	0	112	7346	14020051	1	2	1	1	3319	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24070027	玩火小厮	imghead012.png	7	26	3	1	3	0	0	109	1561	585	6334	14020006	1	3	1	1	2888	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24070028	老年屠夫	imghead012.png	2	27	3	1	1	0	1460	263	0	547	9694	14020012	1	3	1	1	3239	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24070029	山贼头目	imghead103.png	3	27	3	4	1	0	1751	263	0	547	19388	14020062	1	3	1	1	4499	daoqi01_;9	0	daoqi01ss_;9	29020025	29011036
24070030	迟钝弓手	imghead012.png	5	27	3	1	2	0	2353	235	0	118	7718	14020066	1	2	1	1	3477	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24070031	雷霆军师	imghead012.png	8	27	3	1	3	0	0	115	1639	590	6670	14020078	1	3	1	1	3011	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040103
24070032	肉盾山贼	imghead012.png	1	28	3	1	1	0	1520	274	0	554	10177	14020039	1	2	1	1	3365	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24070033	骑兵山贼	imghead012.png	3	28	3	1	1	0	1520	274	0	554	10177	14020015	1	3	2	1	3365	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24070034	敏捷弓手	imghead012.png	5	28	3	1	2	0	2459	246	0	123	8097	14020022	1	3	2	1	3637	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24070035	沙漠弓骑	imghead012.png	6	28	3	1	2	0	2459	246	0	123	8097	14020001	1	3	1	1	3637	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24070036	酗酒水手	imghead012.png	8	28	3	1	3	0	0	120	1720	595	7013	14020053	1	2	1	1	3136	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24070037	山贼大王	imghead142.png	1	29	3	4	1	0	1896	284	0	560	21341	14020002	1	2	1	1	4874	chuibu01_;11	0	chuibu01ss_;11	29020024	29011035
24070038	新手山贼	imghead012.png	3	29	3	1	1	0	1580	284	0	560	10671	14020078	1	3	1	1	3491	qibing01_;11	0	qibing01ss_;13	29030006	29040106
24070039	敏捷弓手	imghead012.png	5	29	3	1	2	0	2566	257	0	128	8484	14020082	1	2	1	1	3799	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24070040	沙漠响马	imghead012.png	6	29	3	1	2	0	2566	257	0	128	8484	14020085	1	3	3	1	3799	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24070041	山贼巫医	imghead012.png	10	29	3	1	3	0	0	126	1802	600	7365	14020048	1	2	1	1	3264	moushi01_;11	0	moushi01ss_;11	29030005	29040105
24070042	盾甲流寇	imghead012.png	1	30	3	1	1	0	1641	295	0	567	11174	14020052	1	2	1	1	3620	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24070043	新手屠夫	imghead012.png	2	30	3	1	1	0	1641	295	0	567	11174	14020081	1	2	1	1	3620	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24070044	变脸射手	imghead012.png	4	30	3	1	2	0	2676	268	0	134	8878	14020000	1	3	1	1	3965	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24070045	玩火小厮	imghead012.png	7	30	3	1	3	0	0	132	1886	605	7723	14020054	1	3	1	1	3395	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24070046	打更土匪	imghead012.png	8	30	3	1	3	0	0	132	1886	605	7723	14020034	1	3	3	1	3395	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24070047	苗疆巫医	imghead012.png	10	30	3	1	3	0	0	132	1886	605	7723	14020044	1	2	2	1	3395	moushi01_;11	0	moushi01ss_;11	29030005	29040105
24070048	持盾鬼子	imghead012.png	1	31	3	1	1	0	1746	314	0	587	11963	14020076	1	3	1	1	3843	bubing01_;11	0	bubing01ss_;13	29030001	29040101
24070049	壮年屠夫	imghead012.png	2	31	3	1	1	0	1746	314	0	587	11963	14020070	1	2	1	1	3843	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24070050	隐匿杀手	imghead012.png	3	31	3	1	1	0	1746	314	0	587	11963	14020002	1	2	1	1	3843	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24070051	弩兵队长	imghead082.png	6	31	3	4	2	0	3382	282	0	141	19028	14020057	1	3	1	1	5707	sunce01_;9	0	sunce01ss_;9	29020013	29011016
24070052	强力弓手	imghead012.png	5	31	3	1	2	0	2819	282	0	141	9514	14020012	1	3	1	1	4193	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24070053	酗酒水手	imghead012.png	8	31	3	1	3	0	0	140	1998	623	8286	14020025	1	3	1	1	3589	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24070054	中年屠夫	imghead012.png	2	32	3	1	1	0	1851	333	0	607	12771	14020076	1	3	1	1	4068	bubing01_;11	0	bubing01ss_;13	29030001	29040101
24070055	狂野弩手	imghead012.png	4	32	3	1	2	0	2957	296	0	148	10167	14020014	1	3	1	1	4417	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24070056	敏捷弓手	imghead012.png	5	32	3	1	2	0	2957	296	0	148	10167	14020029	1	2	1	1	4417	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24070057	山寨伙夫	imghead012.png	7	32	3	1	3	0	0	147	2107	640	8865	14020076	1	3	1	1	3780	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040103
24070058	酗酒水手	imghead012.png	8	32	3	1	3	0	0	147	2107	640	8865	14020009	1	2	1	1	3780	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24070059	山贼巫医	imghead012.png	10	32	3	1	3	0	0	147	2107	640	8865	14020044	1	2	2	1	3780	moushi01_;11	0	moushi01ss_;11	29030005	29040105
24070060	长枪流氓	imghead012.png	2	33	3	1	1	0	1955	352	0	626	13600	14020001	1	3	1	1	4293	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24070061	流氓骑兵	imghead012.png	3	33	3	1	1	0	1955	352	0	626	13600	14020023	1	3	1	1	4293	qibing01_;11	0	qibing01ss_;13	29030006	29040002
24070062	狂野强弩	imghead012.png	4	33	3	1	2	0	3093	309	0	155	10837	14020079	1	3	1	1	4640	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24070063	快马流寇	imghead012.png	6	33	3	1	2	0	3093	309	0	155	10837	14020031	1	2	2	1	4640	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24070064	军师队长	imghead130.png	9	33	3	4	3	0	0	155	2658	656	18917	14020025	1	3	1	1	5360	niulang01_;9	0	niulang01ss_;9	29020011	29040014
24070065	烧水山贼	imghead012.png	8	33	3	1	3	0	0	155	2215	656	9458	14020010	1	2	1	1	3971	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24070066	迟钝山贼	imghead012.png	1	34	3	1	1	0	2059	371	0	645	14449	14020078	1	3	1	1	4519	bubing01_;11	0	bubing01ss_;13	29030001	29040101
24070067	中年屠夫	imghead012.png	2	34	3	1	1	0	2059	371	0	645	14449	14020078	1	3	1	1	4519	bubing01_;11	0	bubing01ss_;13	29030001	29040101
24070068	变脸射手	imghead012.png	4	34	3	1	2	0	3225	322	0	161	11525	14020079	1	3	1	1	4860	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24070069	敏捷弓手	imghead012.png	5	34	3	1	2	0	3225	322	0	161	11525	14020057	1	3	1	1	4860	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040104
24070070	快马流寇	imghead012.png	6	34	3	1	2	0	3225	322	0	161	11525	14020012	1	3	1	1	4860	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24070071	山寨伙夫	imghead012.png	7	34	3	1	3	0	0	162	2321	671	10068	14020025	1	3	1	1	4160	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
24070072	伪装毒医	imghead012.png	10	34	3	1	3	0	0	162	2321	671	10068	14020047	1	2	2	1	4160	moushi01_;11	0	moushi01ss_;11	29030005	29040105
24070073	盾甲流寇	imghead012.png	1	35	3	1	1	0	2162	389	0	664	15319	14020079	1	3	1	1	4746	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24070074	新手屠夫	imghead012.png	2	35	3	1	1	0	2162	389	0	664	15319	14020083	1	2	1	1	4746	bubing01_;11	0	bubing01ss_;13	29030001	29040001
24070075	变脸射手	imghead012.png	4	35	3	1	2	0	3353	335	0	168	12230	14020031	1	2	2	1	5079	nvgongjian01_;11	0	nvgongjian01ss_;11	29030004	29040004
24070076	沙漠弓骑	imghead012.png	6	35	3	1	2	0	3353	335	0	168	12230	14020080	1	3	3	1	5079	nangongjian01_;11	0	nangongjian01ss_;13	29030002	29040003
24070077	打更土匪	imghead012.png	8	35	3	1	3	0	0	170	2425	686	10693	14020092	1	3	1	1	4350	nanmoushi01_;11	0	nanmoushi01ss_;11	29030003	29040005
