#ID	半身像头像	后宫出现特效	显示文本	选项1文本	选项1行为	选项2文本	选项2行为
id	img	girlAnime	dialog	optionA	cmdA	optionB	cmdB
33110321	yujimm.png	1	公子对虞姬真好，呜呜呜	别哭了，你要开心，哭多了伤身体	文本跳转;33110320		
33110322	luren1.png		这公子怎么说话的？本店正经做生意，怎么可能坑骗谁呢？	不和你多说，我们走	文本跳转;33110323		
33110323	yujimm.png	1	虞姬现在真的走投无路了，呜呜呜，该怎么办啊	姑娘不必伤感，一切有我，放心好了	文本跳转;33110321	这有什么，船到桥头自然直，放心吧	文本跳转;33110324
33110324	yujimm.png	1	公子尽会宽慰虞姬，公子可别对虞姬太好了！	为何不要对你好呢？	文本跳转;33110307		
33110325	yujimm.png	1	恩恩，我们走吧！	这家坑骗的客栈，我们还是早些离开吧	文本跳转;33110322		
33180101	luren1.png		父老乡亲们，今天是我家小姐十八岁生日，为了庆祝这个好日子，府里给大家发粮食啦~	过去看看	文本跳转;33180102		
33180102	lijimm.png	1	这米晶莹剔透，口感香糯，煮粥最合适啦，大家拿回去一定要好好品尝哟~	有口福啦	文本跳转;33180103		
33180103	lijimm.png	1	小女子多谢大家捧场，还请大家排好队，别挤，人人都有份。	排在后面	文本跳转;33180104	排前面的空位	文本跳转;33180116
33180104	lijimm.png	1	大家慢慢来，别挤了。啊，这位公子，你旁边有位老人摔倒了！	老！人！摔！倒！	文本跳转;33180105		
33180105	lijimm.png	1	公子还愣着干什么，快帮忙把老人扶起来呀！老人都这么大年纪了，别出什么事。	伸手去扶	文本跳转;33180106	突然想到家里还有事，先走一步	文本跳转;33180114
33180106	luren5.png		这位公子可真是大好人哪，像这样一表人才，心地善良的人已经不多了。	老人言重了	文本跳转;33180107		
33180107	luren5.png		不如你背我去看大夫吧，最近的那家药铺离这也不远，哎哟，脚好痛~	好吧好吧	文本跳转;33180108	没见过这么倚老卖老的	文本跳转;33180113
33180108	luren5.png		这小伙子人不错，心肠真好，我有一个女儿，还是黄花大闺女，你要不要见见？	我还是背你去买药吧	文本跳转;33180109	见，不见白不见	文本跳转;33180111
33180109	luren5.png		哟，你这是看不上我闺女还是咋的？我闺女哪点不如别人了，小时候一直被宠着，不识抬举。 	我还是相信缘分	文本跳转;33180110		
33180110	lijimm.png	1	老人和这位公子怎么吵起来了，赶紧去看病吧，别耽搁了，公子，香米先放我们这，下次记得来拿，我认得你了！	好，下次见	获得好感;13010018		
33180111	luren5.png		那我等会就带你去，我闺女长得可漂亮了。	咱走着	文本跳转;33180112		
33180112	lijimm.png	1	诶，公子怎么走了？这香米还要吗？也罢，带老人看病要紧。	见妹子去咯			
33180113	lijimm.png	1	这位公子想干什么？！撞倒老人还想打人是吧！还有没有王法了，来人，把他给我拖走！	真是哔了狗了			
33180114	lijimm.png	1	这公子神色慌张的样子，好奇怪。大家谁来帮帮忙，扶一下这位老人？	多一事不如少一事	文本跳转;33180115		
33180115	lijimm.png	1	怎么都走了，香米都不要了吗？哎，真是世风日下，还是我自己来扶吧！	姑娘真善良，小生惭愧			
33180116	luren5.png		哎哟，你这小子把我挤倒了，哎呀，我的脚好痛啊，救命哪！	我没有挤你啊	文本跳转;33180117	碰瓷的吧	文本跳转;33180118
33180117	luren5.png		那我还自己摔倒了不成，想当年我也是练过功夫的人，英姿勃发、神采四溢……	好吧好吧	文本跳转;33180107		
33180118	luren5.png		你这人，把我挤倒了还说我碰瓷，我一把年纪了，犯得着不要命了来讹你吗！	好吧，扶你起来就是	文本跳转;33180119		
33180119	luren5.png		扶我，扶我，哎哟喂，好像骨折了，起不来了。	给你钱，拿去买药	文本跳转;33180120	这可怎么办	文本跳转;33180125
33180120	luren5.png		给这点钱就了事了吗，还要赔偿我的精神损失费、营养费、裤子磨损费等。	节操何在啊	文本跳转;33180121	惹不起总躲得起	文本跳转;33180124
33180121	luren5.png		怎么的，还开始骂人了？方圆十里，还没人敢骂我，看我不打死你！	你怎么站起来了！	文本跳转;33180122		
33180122	luren5.png		我怎么站起来了？！哎哟，我的脚好痛，站不稳了……	这……	文本跳转;33180123		
33180123	lijimm.png	1	想不到这老人竟然是装的，公子真是机智，没上他的当，以后有空可以来府里做客。	好的	获得好感;13010018		
33180124	luren5.png		臭小子，竟然跑了！哎，我也该回家了。	看来今天不宜出门			
33180125	lijimm.png	1	看来老人摔得不轻，既然是在我府外领米摔倒了，我们也有责任，先把老人扶到府里吧。	那麻烦姑娘来帮下忙	文本跳转;33180126		
33180126	lijimm.png	1	公子有手有脚的，怎么要一个弱女子来帮忙，弄脏了我的衣服怎么办，本小姐生气了。	这，还是我自己来吧			
33180201	lijimm.png	1	“爱恨就在一瞬间，举杯对月情似天~”	“好！”、“好！”	文本跳转;33180202		
33180202	lijimm.png	1	这么巧，公子也来这里听川剧，这里我可是常来呢，唱川剧的人我都很熟悉了。	真是太巧了	文本跳转;33180203	在下也经常来	文本跳转;33180223
33180203	lijimm.png	1	公子，我旁边有个空位，不如坐过来和小女子一起听吧，还可以聊一聊。	那在下恭敬不如从命了	文本跳转;33180204	在下站着就好	文本跳转;33180220
33180204	lijimm.png	1	诶，你这人挤什么呢，怎么抢公子的位子呢，那边还有那么多空位。	就是	文本跳转;33180205		
33180205	luren4.png		怎么就抢你位子了，我可是这里的常客，平时都坐这里，怕是他想抢我的吧！	和他理论	文本跳转;33180206	那我坐到别处去	文本跳转;33180215
33180206	luren4.png		小子还不服是吧，也不去打听打听我是谁，这方圆十里，还没人敢和我叫嚣的！	今天可真是倒了大霉	文本跳转;33180207		
33180207	lijimm.png	1	公子别怕！你这人，还方圆十里呢，也不看看在谁的地盘，告诉你，我爹是丞相！	她爹是丞相！	文本跳转;33180208		
33180208	luren4.png		小的有眼不识泰山，公子快坐，公子快坐，小的还有事，先走了！	坐下	文本跳转;33180209	迟疑	文本跳转;33180213
33180209	lijimm.png	1	小混混终于走了，我们可以好好看戏了。	在下有一疑惑，姑娘是丞相之女？	文本跳转;33180210		
33180210	lijimm.png	1	不瞒公子，正是。	在下要努力配得上姑娘才行	文本跳转;33180211	在下不敢高攀	文本跳转;33180212
33180211	lijimm.png	1	果然没有看错公子，等公子考上状元，记得来提亲哟，嘻嘻~	考状元……	获得好感;13010018		
33180212	lijimm.png	1	公子也太胆小怕事了，是要是真心相爱，身份地位这些又算什么呢！	我还是回家找小芳吧			
33180213	lijimm.png	1	公子怎么不坐呢，那小混混已经被我吓跑啦！	姑娘真是丞相女儿吗	文本跳转;33180210	姑娘好厉害	文本跳转;33180214
33180214	lijimm.png	1	那是当然的，对付不讲道理的人就不能和他们讲道理，公子我们快看戏吧！	好的			
33180215	luren4.png		算你识抬举，旁边这姑娘挺漂亮的，靠近点咱俩一起看吧，哈哈。	给我住手	文本跳转;33180216		
33180216	luren4.png		臭小子，你不是走了吗，怎么又回来坏我好事！	放开那姑娘	文本跳转;33180217	放开那姑娘，让我来	文本跳转;33180219
33180217	luren4.png		哟呵，心疼这姑娘了？不是人人都有英雄救美的本事的！	我跟你拼了	文本跳转;33180218		
33180218	lijimm.png	1	公子先等等。小混混，告诉你，我爹可是当今丞相，敢对我动手动脚，我不废了你！	这……	文本跳转;33180208		
33180219	lijimm.png	1	呜呜呜，你们联合起来欺负我，这戏我不看了，呜呜呜~~	姑娘别走			
33180220	luren4.png		小子，别站我前面呀，挡到我看戏了。	实在不好意思	文本跳转;33180221		
33180221	luren4.png		一句不好意思就算了？！大爷我错过的好戏怎么算！	赔你钱	文本跳转;33180222	你这人也太不讲道理了吧	文本跳转;33180206
33180222	luren4.png		你这打发叫花子吧，再说大爷我差这点钱吗	那我坐到别处去	文本跳转;33180215		
33180223	luren7.png		姑娘，你来啦，介绍一下，我是这里的老板，不知身旁这位公子是？	在下第一次来听戏	文本跳转;33180224		
33180224	lijimm.png	1	这位公子是我的朋友，心地善良，上次我家散米，还帮助过老人家。	姑娘过奖了	文本跳转;33180225		
33180225	luren7.png		哈哈，原来上次扶我爹的就是你呀，我还得向你道谢呢，公子快请坐！	付钱买票	文本跳转;33180226	姑娘先坐	文本跳转;33180233
33180226	luren7.png		公子还给什么钱，都还没有感谢公子，这场戏我请了！	那多谢老板了	文本跳转;33180227		
33180227	luren7.png		公子和姑娘快看，台上这位在表演的是我妹妹，今天第一次登台，给两位献丑了。	您妹妹真漂亮	文本跳转;33180228	您妹妹表演得真好	文本跳转;33180230
33180228	lijimm.png	1	公子，看你眼睛都看直了，看来这戏和这人都很好看呢。	姑娘听我解释	文本跳转;33180229		
33180229	lijimm.png	1	老板，令妹表演得很不错，不过今天的戏不合我胃口，下次有英俊小生表演我再来，先走了。	这……			
33180230	lijimm.png	1	小女子看过这么多场戏，想不到老板的妹妹第一次登台，就有这样的水平，真是天赋异禀呀。	姑娘说得是	文本跳转;33180231		
33180231	luren7.png		哈哈，过奖了过奖了，在下替妹妹谢谢两位。两位这样一唱一和，倒像是一对小夫妻。	老板您这……	文本跳转;33180232		
33180232	lijimm.png	1	讨厌，尽乱开玩笑，我和公子才刚认识，离小夫妻还远着呢。	姑娘这是在暗示我吗……	获得好感;13010018		
33180233	luren7.png		听公子的口音，公子也是四川人吗？	哈哈，正是正是	文本跳转;33180234		
33180234	luren7.png		哈哈，那在下考考你，用一句话形容一下此刻的心情。	“爽翻，巴适得板”	文本跳转;33180235	“老子明天不上班”	文本跳转;33180239
33180235	lijimm.png	1	哈哈，公子真有趣，刚好小女子祖籍也是四川呢，怪不得我们都喜欢听川剧。	看来我们有相同的兴趣爱好呢	文本跳转;33180236		
33180236	luren7.png		既然大家都喜欢听川剧，不如办张我们这的月卡吧，充50送50哟！	办，不办还是人	文本跳转;33180237	直接买票就行了	文本跳转;33180238
33180237	lijimm.png	1	公子真爽快，我喜欢，嘻嘻~	姑娘高兴比什么都好	获得好感;13010018		
33180238	lijimm.png	1	公子真小气呀，小女子都办了月卡的，划算很多呢！	还是算了吧			
33180239	lijimm.png	1	公子学得不像哟，看来公子是冒充的四川人，嘻嘻，公子真会开玩笑。	哎，明天又要上班搬砖了	文本跳转;33180240		
33180240	lijimm.png	1	公子别叹气，不工作赚钱怎么养家呢，不过公子搬的是什么砖呢？	盖房子的砖	文本跳转;33180241	金砖，其实我是土豪	文本跳转;33180243
33180241	lijimm.png	1	小女子不是嫌贫爱富的人，只要能和心爱的人在一起，就算过得苦点，也没关系。	姑娘真是善解人意	文本跳转;33180242		
33180242	lijimm.png	1	我们快看戏吧，老板的妹妹嗓子真不错。	好，姑娘开心就好	获得好感;13010018		
33180243	lijimm.png	1	土豪又能怎样，小女子宁愿遇到一个普通人，好好爱自己，过简简单单的生活，先告辞了。	别走啊，土豪也能爱你啊……			
33180301	lijimm.png	1	这水好像有点凉了，春兰、春兰，帮我打点热水来。啊，门外有人？！	赶紧闭上眼睛	文本跳转;33180302		
33180302	lijimm.png	1	是谁？！快来人呐，有贼闯进来啦！	姑娘别慌，请听我解释	文本跳转;33180303	镇定自若	文本跳转;33180314
33180303	lijimm.png	1	是上次的公子，大半夜偷看我洗澡，我倒要看看你怎么解释。	在下前来拜访丞相，走错路冒犯了小姐	文本跳转;33180304		
33180304	lijimm.png	1	你说谁小姐呢！	哦不，冒犯了姑娘	文本跳转;33180305	这姑娘好凶，我还是走吧	文本跳转;33180313
33180305	lijimm.png	1	好吧，暂且相信你吧。不过府里戒备森严，你可不要乱来。	那是当然的	文本跳转;33180306		
33180306	lijimm.png	1	小女子先穿衣服，麻烦公子转过去一下，不准偷看哦！	紧闭双眼	文本跳转;33180307	偷看一眼	文本跳转;33180307
33180307	lijimm.png	1	公子，小女子穿好衣服了，可以睁开眼睛了~	在下从未见过如此美艳动人的女子	文本跳转;33180308	穿上衣服都不认识了	文本跳转;33180312
33180308	lijimm.png	1	讨厌，公子不要逗人家了，不知公子来找我爹何事？	来向丞相大人提亲	文本跳转;33180309	来向丞相表明在下对姑娘的心意	文本跳转;33180310
33180309	lijimm.png	1	公子这大半夜的，鬼鬼祟祟的是来提亲？也太随便了吧，带聘礼了吗，并没有！还是请回吧。	哎，我冒失了			
33180310	lijimm.png	1	嘻嘻，我就知道你会来的，可是这么晚了，容易引起误会，不如公子明天一早再来吧！	姑娘说得有道理	文本跳转;33180311		
33180311	lijimm.png	1	那我明天一早梳妆打扮好，等着公子来，公子可不要辜负人家的心意哟~	一定的	获得好感;13010018		
